"userId","movieId","rating","year","y"
1,6834,3.5,1993,0.00911406511183621
1,6888,3,2003,-0.490885934888164
1,7001,3.5,1978,0.00911406511183621
1,7045,3.5,1990,0.00911406511183621
1,6502,3.5,2002,0.00911406511183621
1,7046,4,1987,0.509114065111836
1,7164,3.5,2003,0.00911406511183621
1,7247,3.5,1968,0.00911406511183621
1,7387,3.5,1978,0.00911406511183621
1,7389,4,1966,0.509114065111836
1,7438,4,2004,0.509114065111836
1,7449,3.5,2004,0.00911406511183621
1,7454,4,2004,0.509114065111836
1,7482,3,1973,-0.490885934888164
1,7153,5,2003,1.50911406511184
1,3476,3.5,1990,0.00911406511183621
1,3438,3.5,1990,0.00911406511183621
1,3265,3.5,1992,0.00911406511183621
1,1258,4,1980,0.509114065111836
1,1259,4,1986,0.509114065111836
1,1261,3.5,1987,0.00911406511183621
1,1262,3.5,1963,0.00911406511183621
1,1266,4,1992,0.509114065111836
1,1278,4,1974,0.509114065111836
1,1291,3.5,1989,0.00911406511183621
1,1304,3,1969,-0.490885934888164
1,1321,4,1981,0.509114065111836
1,1333,4,1963,0.509114065111836
1,1348,3.5,1922,0.00911406511183621
1,1350,3.5,1976,0.00911406511183621
1,1358,4,1996,0.509114065111836
1,1370,3,1990,-0.490885934888164
1,1374,4,1982,0.509114065111836
1,1387,4,1975,0.509114065111836
1,1525,3,1997,-0.490885934888164
1,1249,4,1990,0.509114065111836
1,1246,3.5,1989,0.00911406511183621
1,1243,3,1990,-0.490885934888164
1,1240,4,1984,0.509114065111836
1,1080,3.5,1979,0.00911406511183621
1,1089,3.5,1992,0.00911406511183621
1,1090,4,1986,0.509114065111836
1,1097,4,1982,0.509114065111836
1,1036,4,1988,0.509114065111836
1,1136,3.5,1975,0.00911406511183621
1,1193,3.5,1975,0.00911406511183621
1,1196,4.5,1980,1.00911406511184
1,1584,3.5,1997,0.00911406511183621
1,1009,3.5,1975,0.00911406511183621
1,1200,4,1986,0.509114065111836
1,1201,3,1966,-0.490885934888164
1,1208,3.5,1979,0.00911406511183621
1,1214,4,1979,0.509114065111836
1,1215,4,1993,0.509114065111836
1,1217,3.5,1985,0.00911406511183621
1,1219,4,1960,0.509114065111836
1,1222,3.5,1987,0.00911406511183621
1,1198,4.5,1981,1.00911406511184
1,924,3.5,1968,0.00911406511183621
1,1750,3.5,1997,0.00911406511183621
1,1848,3.5,1997,0.00911406511183621
1,2683,3.5,1999,0.00911406511183621
1,2692,3.5,1998,0.00911406511183621
1,2716,3.5,1984,0.00911406511183621
1,2761,3,1999,-0.490885934888164
1,2762,4,1999,0.509114065111836
1,2804,3.5,1983,0.00911406511183621
1,2872,4,1981,0.509114065111836
1,2918,3.5,1986,0.00911406511183621
1,2664,3.5,1956,0.00911406511183621
1,2944,4,1967,0.509114065111836
1,2959,4,1999,0.509114065111836
1,2968,4,1981,0.509114065111836
1,919,3.5,1939,0.00911406511183621
1,3000,3.5,1997,0.00911406511183621
1,3030,3,1961,-0.490885934888164
1,3037,3.5,1970,0.00911406511183621
1,3081,4,1999,0.509114065111836
1,3153,4,1958,0.509114065111836
1,2947,3.5,1964,0.00911406511183621
1,50,3.5,1995,0.00911406511183621
1,2648,3.5,1931,0.00911406511183621
1,2628,4,1999,0.509114065111836
1,1920,3.5,1998,0.00911406511183621
1,1967,4,1986,0.509114065111836
1,1994,3.5,1982,0.00911406511183621
1,1997,3.5,1973,0.00911406511183621
1,2021,4,1984,0.509114065111836
1,2100,4,1984,0.509114065111836
1,2118,4,1983,0.509114065111836
1,2138,4,1978,0.509114065111836
1,2644,3.5,1931,0.00911406511183621
1,2140,4,1982,0.509114065111836
1,2173,4,1988,0.509114065111836
1,2174,4,1988,0.509114065111836
1,2193,4,1988,0.509114065111836
1,2194,3.5,1987,0.00911406511183621
1,2253,3.5,1992,0.00911406511183621
1,2288,4,1982,0.509114065111836
1,2291,4,1990,0.509114065111836
1,2542,4,1998,0.509114065111836
1,2143,4,1985,0.509114065111836
1,47,3.5,1995,0.00911406511183621
1,1079,4,1988,0.509114065111836
1,29,3.5,1995,0.00911406511183621
1,32,3.5,1995,0.00911406511183621
2,3565,3,2000,-0.490885934888164
2,3173,4,1999,0.509114065111836
2,3159,3,1999,-0.490885934888164
2,1214,5,1979,1.50911406511184
2,3150,4,1999,0.509114065111836
2,2951,4,1964,0.509114065111836
2,2948,5,1963,1.50911406511184
2,2858,3,1999,-0.490885934888164
2,2455,4,1986,0.509114065111836
2,3450,5,1993,1.50911406511184
2,2454,4,1958,0.509114065111836
2,1986,2,1989,-1.49088593488816
2,1974,5,1980,1.50911406511184
2,1973,3,1991,-0.490885934888164
2,1972,2,1989,-1.49088593488816
2,1971,2,1988,-1.49088593488816
2,2791,2,1980,-1.49088593488816
2,3513,5,2000,1.50911406511184
2,3534,3,2000,-0.490885934888164
2,3555,4,2000,0.509114065111836
2,924,5,1968,1.50911406511184
2,2291,2,1990,-1.49088593488816
2,1259,5,1986,1.50911406511184
2,1249,5,1990,1.50911406511184
2,3959,5,1960,1.50911406511184
2,3937,4,1984,0.509114065111836
2,3930,5,1954,1.50911406511184
2,3928,5,1948,1.50911406511184
2,3927,5,1966,1.50911406511184
2,3926,4,1961,0.509114065111836
2,3923,4,1959,0.509114065111836
2,3918,3,1988,-0.490885934888164
2,3917,4,1987,0.509114065111836
2,3753,4,2000,0.509114065111836
2,3703,4,1981,0.509114065111836
2,1970,2,1987,-1.49088593488816
2,1969,2,1985,-1.49088593488816
2,541,5,1982,1.50911406511184
2,1748,5,1998,1.50911406511184
2,260,5,1977,1.50911406511184
2,1965,3,1984,-0.490885934888164
2,3,4,1995,0.509114065111836
2,62,5,1995,1.50911406511184
2,70,5,1996,1.50911406511184
2,110,4,1995,0.509114065111836
2,242,3,1994,-0.490885934888164
2,469,3,1993,-0.490885934888164
2,480,5,1993,1.50911406511184
2,891,2,1995,-1.49088593488816
2,908,4,1959,0.509114065111836
2,1121,3,1995,-0.490885934888164
2,1210,5,1983,1.50911406511184
2,266,5,1994,1.50911406511184
2,1580,4,1997,0.509114065111836
2,1270,5,1985,1.50911406511184
2,1196,5,1980,1.50911406511184
2,1544,5,1997,1.50911406511184
2,589,5,1991,1.50911406511184
2,1673,4,1997,0.509114065111836
2,1356,5,1996,1.50911406511184
2,1327,5,1979,1.50911406511184
3,905,3,1934,-0.490885934888164
3,953,5,1946,1.50911406511184
3,904,5,1954,1.50911406511184
3,1077,4,1973,0.509114065111836
3,223,5,1994,1.50911406511184
3,968,3,1968,-0.490885934888164
3,1037,3,1992,-0.490885934888164
3,2288,5,1982,1.50911406511184
3,858,5,1972,1.50911406511184
3,1060,5,1996,1.50911406511184
3,2628,5,1999,1.50911406511184
3,1073,5,1971,1.50911406511184
3,788,4,1996,0.509114065111836
3,919,4,1939,0.509114065111836
3,1188,2,1992,-1.49088593488816
3,1094,4,1992,0.509114065111836
3,2118,5,1983,1.50911406511184
3,1179,3,1990,-0.490885934888164
3,1129,5,1981,1.50911406511184
3,1197,5,1987,1.50911406511184
3,50,5,1995,1.50911406511184
3,1199,4,1985,0.509114065111836
3,1084,5,1967,1.50911406511184
3,2140,4,1982,0.509114065111836
3,1206,5,1971,1.50911406511184
3,780,3,1996,-0.490885934888164
3,1213,5,1990,1.50911406511184
3,1125,4,1975,0.509114065111836
3,1103,4,1955,0.509114065111836
3,1220,5,1980,1.50911406511184
3,1127,3,1989,-0.490885934888164
3,718,3,1993,-0.490885934888164
3,196,3,1995,-0.490885934888164
3,512,2,1994,-1.49088593488816
3,1544,4,1997,0.509114065111836
3,1356,5,1996,1.50911406511184
3,2455,4,1986,0.509114065111836
3,2791,5,1980,1.50911406511184
3,1270,5,1985,1.50911406511184
3,2948,4,1963,0.509114065111836
3,2872,5,1981,1.50911406511184
3,1210,5,1983,1.50911406511184
3,2918,5,1986,1.50911406511184
3,1079,4,1988,0.509114065111836
3,480,5,1993,1.50911406511184
3,1221,5,1974,1.50911406511184
3,1375,5,1984,1.50911406511184
3,318,5,1994,1.50911406511184
3,610,4,1981,0.509114065111836
3,32,4,1995,0.509114065111836
3,1,4,1995,0.509114065111836
3,24,3,1995,-0.490885934888164
3,160,3,1995,-0.490885934888164
3,173,2,1995,-1.49088593488816
3,260,5,1977,1.50911406511184
3,593,5,1991,1.50911406511184
3,175,5,1995,1.50911406511184
3,316,5,1994,1.50911406511184
3,329,5,1994,1.50911406511184
3,440,3,1993,-0.490885934888164
3,442,3,1993,-0.490885934888164
3,457,5,1993,1.50911406511184
3,490,5,1993,1.50911406511184
3,337,3,1993,-0.490885934888164
3,2947,4,1964,0.509114065111836
3,1373,4,1989,0.509114065111836
3,2968,5,1981,1.50911406511184
3,2034,4,1979,0.509114065111836
3,2366,4,1933,0.509114065111836
3,2662,3,1953,-0.490885934888164
3,1266,5,1992,1.50911406511184
3,2668,4,1982,0.509114065111836
3,2676,1,1999,-2.49088593488816
3,1247,5,1967,1.50911406511184
3,1278,5,1974,1.50911406511184
3,1230,5,1977,1.50911406511184
3,1208,5,1979,1.50911406511184
3,2329,4,1998,0.509114065111836
3,2311,4,1984,0.509114065111836
3,2236,4,1998,0.509114065111836
3,2150,5,1980,1.50911406511184
3,1200,4,1986,0.509114065111836
3,2694,4,1999,0.509114065111836
3,2699,3,1990,-0.490885934888164
3,2117,5,1984,1.50911406511184
3,2105,4,1982,0.509114065111836
3,2093,5,1985,1.50911406511184
3,2076,5,1986,1.50911406511184
3,2054,4,1989,0.509114065111836
3,2710,5,1999,1.50911406511184
3,1198,5,1981,1.50911406511184
3,2053,3,1992,-0.490885934888164
3,1228,3,1980,-0.490885934888164
3,2046,5,1986,1.50911406511184
3,2722,4,1999,0.509114065111836
3,1214,5,1979,1.50911406511184
3,2750,4,1987,0.509114065111836
3,2371,4,1985,0.509114065111836
3,2391,5,1998,1.50911406511184
3,2567,3,1999,-0.490885934888164
3,2571,5,1999,1.50911406511184
3,2574,3,1999,-0.490885934888164
3,2613,4,1984,0.509114065111836
3,1240,5,1984,1.50911406511184
3,2615,4,1985,0.509114065111836
3,1258,5,1980,1.50911406511184
3,2640,4,1978,0.509114065111836
3,1259,5,1986,1.50911406511184
3,2541,1,1999,-2.49088593488816
3,2642,3,1983,-0.490885934888164
3,2533,3,1971,-0.490885934888164
3,2643,1,1987,-2.49088593488816
3,2532,4,1972,0.509114065111836
3,2531,3,1973,-0.490885934888164
3,1222,5,1987,1.50911406511184
3,2530,4,1970,0.509114065111836
3,2529,5,1968,1.50911406511184
3,1219,4,1960,0.509114065111836
3,2528,4,1976,0.509114065111836
3,541,5,1982,1.50911406511184
3,2505,4,1999,0.509114065111836
3,2448,5,1999,1.50911406511184
3,2428,4,1998,0.509114065111836
3,1261,5,1987,1.50911406511184
3,1215,4,1993,0.509114065111836
3,2407,4,1985,0.509114065111836
3,2657,3,1975,-0.490885934888164
3,1304,5,1969,1.50911406511184
3,1242,5,1989,1.50911406511184
3,1257,5,1985,1.50911406511184
3,2901,3,1979,-0.490885934888164
3,2916,4,1990,0.509114065111836
3,2949,4,1962,0.509114065111836
3,2985,5,1987,1.50911406511184
3,1762,4,1998,0.509114065111836
3,1307,4,1989,0.509114065111836
3,1584,4,1997,0.509114065111836
3,2986,2,1990,-1.49088593488816
3,1721,4,1997,0.509114065111836
3,3033,5,1987,1.50911406511184
3,1330,3,1986,-0.490885934888164
3,3039,5,1983,1.50911406511184
3,1676,5,1997,1.50911406511184
3,924,5,1968,1.50911406511184
3,1089,5,1992,1.50911406511184
3,1674,4,1985,0.509114065111836
3,3070,4,1984,0.509114065111836
3,1345,4,1976,0.509114065111836
3,3072,4,1987,0.509114065111836
3,1653,4,1997,0.509114065111836
3,1603,4,1997,0.509114065111836
3,1396,3,1992,-0.490885934888164
3,3098,4,1984,0.509114065111836
3,1376,4,1986,0.509114065111836
3,1372,3,1991,-0.490885934888164
3,3142,4,1988,0.509114065111836
3,5060,5,1970,1.50911406511184
3,1097,5,1982,1.50911406511184
3,2551,4,1988,0.509114065111836
3,1779,3,1998,-0.490885934888164
3,1810,3,1998,-0.490885934888164
3,2028,4,1998,0.509114065111836
3,2788,5,1971,1.50911406511184
3,1321,5,1981,1.50911406511184
3,2018,4,1942,0.509114065111836
3,2797,4,1988,0.509114065111836
3,589,4,1991,0.509114065111836
3,1333,4,1963,0.509114065111836
3,1196,5,1980,1.50911406511184
3,1193,4,1975,0.509114065111836
3,1225,3,1984,-0.490885934888164
3,1272,4,1970,0.509114065111836
3,1276,5,1967,1.50911406511184
3,1374,5,1982,1.50911406511184
3,2012,3,1990,-0.490885934888164
3,2011,3,1989,-0.490885934888164
3,2009,5,1973,1.50911406511184
3,1288,2,1984,-1.49088593488816
3,2808,4,1992,0.509114065111836
3,1921,4,1998,0.509114065111836
3,1917,4,1998,0.509114065111836
3,1909,5,1998,1.50911406511184
3,1882,4,1998,0.509114065111836
3,2857,3,1968,-0.490885934888164
3,1876,4,1998,0.509114065111836
3,2900,3,1988,-0.490885934888164
3,1831,5,1998,1.50911406511184
4,589,4,1991,0.509114065111836
4,480,4,1993,0.509114065111836
4,32,1,1995,-2.49088593488816
4,6,3,1995,-0.490885934888164
4,519,3,1993,-0.490885934888164
4,420,3,1994,-0.490885934888164
4,520,4,1993,0.509114065111836
4,489,4,1993,0.509114065111836
4,586,4,1990,0.509114065111836
4,454,5,1993,1.50911406511184
4,431,4,1993,0.509114065111836
4,594,4,1937,0.509114065111836
4,380,3,1994,-0.490885934888164
4,596,4,1940,0.509114065111836
4,377,4,1994,0.509114065111836
4,548,3,1994,-0.490885934888164
4,370,4,1994,0.509114065111836
4,733,5,1996,1.50911406511184
4,368,4,1994,0.509114065111836
4,356,4,1994,0.509114065111836
4,350,4,1994,0.509114065111836
4,165,3,1995,-0.490885934888164
4,19,3,1995,-0.490885934888164
4,440,3,1993,-0.490885934888164
4,10,4,1995,0.509114065111836
4,329,3,1994,-0.490885934888164
4,367,3,1994,-0.490885934888164
4,531,3,1993,-0.490885934888164
5,1073,2,1971,-1.49088593488816
5,1210,5,1983,1.50911406511184
5,11,5,1995,1.50911406511184
5,594,5,1937,1.50911406511184
5,316,4,1994,0.509114065111836
5,480,4,1993,0.509114065111836
5,454,5,1993,1.50911406511184
5,589,5,1991,1.50911406511184
5,380,5,1994,1.50911406511184
5,377,5,1994,1.50911406511184
5,62,5,1995,1.50911406511184
5,370,4,1994,0.509114065111836
5,368,5,1994,1.50911406511184
5,260,5,1977,1.50911406511184
5,350,4,1994,0.509114065111836
5,531,5,1993,1.50911406511184
5,17,3,1995,-0.490885934888164
5,104,2,1996,-1.49088593488816
5,593,3,1991,-0.490885934888164
5,457,5,1993,1.50911406511184
5,595,5,1991,1.50911406511184
5,608,3,1996,-0.490885934888164
5,631,3,1996,-0.490885934888164
5,648,3,1996,-0.490885934888164
5,671,5,1996,1.50911406511184
5,708,3,1996,-0.490885934888164
5,720,5,1996,1.50911406511184
5,832,5,1996,1.50911406511184
5,1028,5,1964,1.50911406511184
5,1035,5,1965,1.50911406511184
5,1042,4,1996,0.509114065111836
5,1393,5,1996,1.50911406511184
5,440,5,1993,1.50911406511184
5,318,5,1994,1.50911406511184
5,590,5,1990,1.50911406511184
5,588,5,1992,1.50911406511184
5,587,4,1990,0.509114065111836
5,780,5,1996,1.50911406511184
5,140,2,1996,-1.49088593488816
5,141,5,1996,1.50911406511184
5,367,3,1994,-0.490885934888164
5,150,5,1995,1.50911406511184
5,224,2,1995,-1.49088593488816
5,235,3,1994,-0.490885934888164
5,282,4,1994,0.509114065111836
5,60,3,1995,-0.490885934888164
5,364,5,1994,1.50911406511184
5,475,4,1993,0.509114065111836
5,491,4,1993,0.509114065111836
5,788,3,1996,-0.490885934888164
5,500,5,1993,1.50911406511184
5,508,5,1993,1.50911406511184
5,515,3,1993,-0.490885934888164
5,529,4,1993,0.509114065111836
5,376,4,1994,0.509114065111836
5,736,5,1996,1.50911406511184
5,110,4,1995,0.509114065111836
5,1079,5,1988,1.50911406511184
5,1196,5,1980,1.50911406511184
5,2,3,1995,-0.490885934888164
5,1198,5,1981,1.50911406511184
5,1080,5,1979,1.50911406511184
5,1136,5,1975,1.50911406511184
5,1036,5,1988,1.50911406511184
5,1291,5,1989,1.50911406511184
5,1097,5,1982,1.50911406511184
6,780,3,1996,-0.490885934888164
6,260,4,1977,0.509114065111836
6,1073,1,1971,-2.49088593488816
6,733,3,1996,-0.490885934888164
6,3,3,1995,-0.490885934888164
6,788,4,1996,0.509114065111836
6,802,3,1996,-0.490885934888164
6,62,5,1995,1.50911406511184
6,653,4,1996,0.509114065111836
6,1,5,1995,1.50911406511184
6,762,3,1996,-0.490885934888164
6,743,3,1996,-0.490885934888164
6,628,4,1996,0.509114065111836
6,494,4,1996,0.509114065111836
6,135,3,1996,-0.490885934888164
6,52,5,1995,1.50911406511184
6,17,5,1995,1.50911406511184
6,7,5,1995,1.50911406511184
6,708,4,1996,0.509114065111836
6,140,4,1996,0.509114065111836
6,719,3,1996,-0.490885934888164
6,648,5,1996,1.50911406511184
6,141,5,1996,1.50911406511184
6,736,2,1996,-1.49088593488816
7,3527,3,1987,-0.490885934888164
7,3408,4,2000,0.509114065111836
7,3417,5,1952,1.50911406511184
7,3526,3,1989,-0.490885934888164
7,3469,4,1960,0.509114065111836
7,3524,4,1981,0.509114065111836
7,3512,4,2000,0.509114065111836
7,3510,4,2000,0.509114065111836
7,3501,3,1985,-0.490885934888164
7,3448,4,1987,0.509114065111836
7,3528,2,1991,-1.49088593488816
7,3793,4,2000,0.509114065111836
7,2762,5,1999,1.50911406511184
7,3911,4,2000,0.509114065111836
7,3864,3,1999,-0.490885934888164
7,3844,3,1989,-0.490885934888164
7,3827,3,2000,-0.490885934888164
7,3826,4,2000,0.509114065111836
7,3824,2,2000,-1.49088593488816
7,3798,2,2000,-1.49088593488816
7,3754,2,2000,-1.49088593488816
7,3717,2,2000,-1.49088593488816
7,3363,4,1973,0.509114065111836
7,3701,3,1988,-0.490885934888164
7,3699,4,1984,0.509114065111836
7,3684,3,1989,-0.490885934888164
7,3671,4,1974,0.509114065111836
7,3593,2,2000,-1.49088593488816
7,3578,5,2000,1.50911406511184
7,3354,3,2000,-0.490885934888164
7,3176,2,1999,-1.49088593488816
7,3334,3,1948,-0.490885934888164
7,3062,3,1962,-0.490885934888164
7,3032,2,1971,-1.49088593488816
7,1247,4,1967,0.509114065111836
7,2993,4,1965,0.509114065111836
7,2987,4,1988,0.509114065111836
7,2950,3,1980,-0.490885934888164
7,3074,3,1972,-0.490885934888164
7,2942,5,1983,1.50911406511184
7,2881,4,1999,0.509114065111836
7,2861,3,1999,-0.490885934888164
7,2770,2,1999,-1.49088593488816
7,2752,4,1987,0.509114065111836
7,3753,4,2000,0.509114065111836
7,2734,2,1986,-1.49088593488816
7,2908,4,1999,0.509114065111836
7,589,5,1991,1.50911406511184
7,3086,4,1934,0.509114065111836
7,3103,2,1990,-1.49088593488816
7,3244,3,1977,-0.490885934888164
7,4306,5,2001,1.50911406511184
7,3235,3,1980,-0.490885934888164
7,3219,2,1990,-1.49088593488816
7,3199,2,1957,-1.49088593488816
7,3194,4,1973,0.509114065111836
7,3185,3,1999,-0.490885934888164
7,3179,5,1999,1.50911406511184
7,3977,4,2000,0.509114065111836
7,364,4,1994,0.509114065111836
7,3175,2,1999,-1.49088593488816
7,3156,3,1999,-0.490885934888164
7,3118,3,1999,-0.490885934888164
7,1196,5,1980,1.50911406511184
7,3108,3,1991,-0.490885934888164
7,3341,4,1950,0.509114065111836
7,3978,3,2000,-0.490885934888164
7,4270,3,2001,-0.490885934888164
7,3988,4,2000,0.509114065111836
7,480,5,1993,1.50911406511184
7,2054,3,1989,-0.490885934888164
7,151,3,1995,-0.490885934888164
7,908,4,1959,0.509114065111836
7,377,3,1994,-0.490885934888164
7,1210,5,1983,1.50911406511184
7,356,4,1994,0.509114065111836
7,1270,4,1985,0.509114065111836
7,1077,5,1973,1.50911406511184
7,1544,4,1997,0.509114065111836
7,1580,3,1997,-0.490885934888164
7,2028,5,1998,1.50911406511184
7,11,4,1995,0.509114065111836
7,17,2,1995,-1.49088593488816
7,1094,3,1992,-0.490885934888164
7,1206,2,1971,-1.49088593488816
7,3,3,1995,-0.490885934888164
7,3039,3,1983,-0.490885934888164
7,2311,3,1984,-0.490885934888164
7,4993,4,2001,0.509114065111836
7,2407,4,1985,0.509114065111836
7,2529,4,1968,0.509114065111836
7,1230,3,1977,-0.490885934888164
7,2640,4,1978,0.509114065111836
7,1259,3,1986,-0.490885934888164
7,2642,3,1983,-0.490885934888164
7,260,5,1977,1.50911406511184
7,2657,2,1975,-1.49088593488816
7,2694,3,1999,-0.490885934888164
7,2722,3,1999,-0.490885934888164
7,2916,3,1990,-0.490885934888164
7,3033,2,1987,-1.49088593488816
7,924,3,1968,-0.490885934888164
7,5009,3,2001,-0.490885934888164
7,4995,3,2001,-0.490885934888164
7,4994,4,2001,0.509114065111836
7,4963,5,2001,1.50911406511184
7,4349,3,1970,-0.490885934888164
7,4339,4,1965,0.509114065111836
7,4317,3,1992,-0.490885934888164
7,2858,3,1999,-0.490885934888164
7,4310,3,2001,-0.490885934888164
7,4308,4,2001,0.509114065111836
7,2723,3,1999,-0.490885934888164
7,4186,4,1966,0.509114065111836
7,4155,3,2001,-0.490885934888164
7,4062,3,1988,-0.490885934888164
7,4041,4,1982,0.509114065111836
7,4023,3,2000,-0.490885934888164
7,4019,4,2000,0.509114065111836
7,4018,3,2000,-0.490885934888164
7,3994,3,2000,-0.490885934888164
7,4361,3,1982,-0.490885934888164
7,3987,4,2000,0.509114065111836
7,4368,3,2001,-0.490885934888164
7,4464,2,1988,-1.49088593488816
7,2018,4,1942,0.509114065111836
7,4874,4,2001,0.509114065111836
7,4867,4,2001,0.509114065111836
7,4848,1,2001,-2.49088593488816
7,4799,5,1963,1.50911406511184
7,4736,3,2001,-0.490885934888164
7,4700,3,2001,-0.490885934888164
7,4661,2,1989,-1.49088593488816
7,4643,4,2001,0.509114065111836
7,4639,2,2001,-1.49088593488816
7,4638,4,2001,0.509114065111836
7,4626,4,1989,0.509114065111836
7,4603,2,1989,-1.49088593488816
7,4545,4,1986,0.509114065111836
7,4503,3,1988,-0.490885934888164
7,4370,2,2001,-1.49088593488816
7,2701,3,1999,-0.490885934888164
7,3004,2,1999,-1.49088593488816
7,2654,4,1941,0.509114065111836
7,914,3,1964,-0.490885934888164
7,1674,4,1985,0.509114065111836
7,920,4,1939,0.509114065111836
7,1721,5,1997,1.50911406511184
7,922,3,1950,-0.490885934888164
7,2671,4,1999,0.509114065111836
7,928,3,1940,-0.490885934888164
7,3037,4,1970,0.509114065111836
7,932,3,1957,-0.490885934888164
7,952,3,1956,-0.490885934888164
7,1017,4,1960,0.509114065111836
7,1020,3,1993,-0.490885934888164
7,1095,1,1992,-2.49088593488816
7,590,4,1990,0.509114065111836
7,1101,3,1986,-0.490885934888164
7,1183,3,1996,-0.490885934888164
7,1253,4,1951,0.509114065111836
7,1449,4,1996,0.509114065111836
7,1441,3,1993,-0.490885934888164
7,1409,2,1996,-1.49088593488816
7,1408,3,1992,-0.490885934888164
7,1391,2,1996,-1.49088593488816
7,3081,2,1999,-1.49088593488816
7,912,5,1942,1.50911406511184
7,1385,4,1992,0.509114065111836
7,1343,3,1991,-0.490885934888164
7,1301,3,1956,-0.490885934888164
7,24,3,1995,-0.490885934888164
7,1271,4,1991,0.509114065111836
7,1265,4,1993,0.509114065111836
7,1256,5,1933,1.50911406511184
7,1357,4,1996,0.509114065111836
7,1466,3,1997,-0.490885934888164
7,899,4,1952,0.509114065111836
7,852,3,1996,-0.490885934888164
7,2683,3,1999,-0.490885934888164
7,708,3,1996,-0.490885934888164
7,736,3,1996,-0.490885934888164
7,2959,4,1999,0.509114065111836
7,1393,3,1996,-0.490885934888164
7,7,3,1995,-0.490885934888164
7,440,4,1993,0.509114065111836
7,15,2,1995,-1.49088593488816
7,16,3,1995,-0.490885934888164
7,105,2,1995,-1.49088593488816
7,122,2,1992,-1.49088593488816
7,252,2,1994,-1.49088593488816
7,271,3,1995,-0.490885934888164
7,276,2,1994,-1.49088593488816
7,339,3,1995,-0.490885934888164
7,348,4,1994,0.509114065111836
7,351,3,1994,-0.490885934888164
7,806,1,1996,-2.49088593488816
7,750,5,1964,1.50911406511184
7,674,2,1968,-1.49088593488816
7,597,4,1990,0.509114065111836
7,553,4,1993,0.509114065111836
7,539,4,1993,0.509114065111836
7,880,3,1996,-0.490885934888164
7,2664,4,1956,0.509114065111836
7,425,3,1994,-0.490885934888164
7,362,3,1994,-0.490885934888164
7,2716,4,1984,0.509114065111836
7,316,3,1994,-0.490885934888164
7,357,3,1994,-0.490885934888164
7,355,3,1994,-0.490885934888164
7,509,2,1993,-1.49088593488816
7,1513,2,1997,-1.49088593488816
7,2968,2,1981,-1.49088593488816
7,4896,3,2001,-0.490885934888164
7,3932,4,1933,0.509114065111836
7,2243,3,1987,-0.490885934888164
7,2266,2,1991,-1.49088593488816
7,2297,3,1998,-0.490885934888164
7,1917,4,1998,0.509114065111836
7,2535,3,1974,-0.490885934888164
7,2628,4,1999,0.509114065111836
